frame_index,timestamp_sec,analysis_time_sec,segment_id,segment_index,segment_boundary,tx_relative,ty_relative,tz_relative,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,vx_relative_per_source_s,vy_relative_per_source_s,vz_relative_per_source_s,angular_rate_proxy_deg_per_source_s,pose_valid,confidence,source_layer,coordinate_frame,pose_semantics,scale_status
1,0.0,0.0,segment_000,0,True,-0.0003673646133393049,-1.508507629921496e-08,-1.395235926793248e-08,0.001255197152472642,0.9999992122394109,-1.3310849386538716e-07,-8.05252763038445e-07,179.85616496363136,9.225595117597306e-05,-1.5368921345914553e-05,0.0,0.0,0.0,0.0,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
2,0.16666666666666666,0.16666666666666666,segment_000,0,False,-0.0015552924014627934,-2.9410177376121283e-05,-0.009468873962759972,0.006117743939148424,0.9999306186892083,-0.008120404296064806,0.0059489537719417205,179.30447537158943,-0.6873618206087693,-0.9264017864855427,-0.0023830498103052378,-0.0007390386611856314,-0.007778663240657124,3.1046627824184996,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
3,0.3333333333333333,0.3333333333333333,segment_000,0,False,-0.0011617145501077175,-0.0002463613054715097,-0.002592901699244976,0.00904105134663127,0.9999486885463034,-0.004478388524076448,-0.0009075799155082004,178.96350114276004,0.0993559741486368,-0.5141071405544593,0.002402515558060258,-0.00044189371692482377,0.0240752164972946,4.51371558430837,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
4,0.5,0.5,segment_000,0,False,-0.0007544538821093738,-0.00017670808301772922,-0.0014438017969951034,0.014780947829907215,0.9998890534202336,-0.0013840128454809515,-0.0012202213252447238,178.30597086382264,0.1374674805640243,-0.16064604336535498,0.0004024375230073929,-0.0017159156268462539,0.00024695531465113163,6.243650642657715,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
5,0.6666666666666666,0.6666666666666666,segment_000,0,False,-0.0010275687091052532,-0.0008183331810869277,-0.002510583261027932,0.027101446725817126,0.9996204892144028,-0.004847326034830989,0.000944753109487754,176.89457896482207,-0.1232735820506456,-0.5523276537299714,-0.002488705271389335,-0.0020985381997888903,-0.007354669854976236,5.441567919853765,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
6,0.8333333333333334,0.8333333333333334,segment_000,0,False,-0.001584022305905819,-0.0008762208162806928,-0.0038953584153205156,0.030314205367669007,0.9995309160881554,-0.004316877964947298,-0.000601083634441588,176.52544933576496,0.053851044925056976,-0.4965401809062988,-0.001554484013468027,-0.00022040231851860878,0.001821582089178264,1.9864510105384707,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
7,1.0,1.0,segment_000,0,False,-0.001545730046927929,-0.0008918006205931306,-0.0019033892313018441,0.027476873928946433,0.9996088101098811,-0.0027598730644598345,-0.00443071669919001,176.8495059370154,0.4988406347785616,-0.3300994107706194,0.0003294465132057666,0.001580369164003059,0.0042813762556761495,1.6510519576161757,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
8,1.1666666666666667,1.1666666666666667,segment_000,0,False,-0.0014742068015038967,-0.0003494310949463397,-0.002468232996761799,0.028074777997904338,0.9995903972220908,-0.003038202159287511,-0.00464908048871892,176.78073908424372,0.5227601209563209,-0.36298396245519504,-0.0010009759571403267,1.94650492630899e-05,-0.0007221327396109701,1.1799602154825604,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
9,1.3333333333333333,1.3333333333333333,segment_000,0,False,-0.0018793886993080378,-0.0008853122708387673,-0.002144100144505501,0.02911032320273058,0.9995727270797938,-0.00033686086262357703,-0.0026151263938628683,176.6635965647095,0.29842101872788324,-0.047309096768653754,-0.001032292493619025,-0.0010616402432788166,-0.000976554583758116,0.9937374893874187,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
10,1.5,1.5,segment_000,0,False,-0.001818304299376905,-0.0007033111760392785,-0.0027937511913478374,0.028851861286004032,0.9995798541757939,-0.0016178744860066844,-0.0022511571201047605,176.69292389952403,0.2525070551650288,-0.19276183251855347,-0.0014714333228766912,-0.0006564907380379733,-0.002801704220473765,1.663562299368056,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
