frame_index,timestamp_sec,analysis_time_sec,segment_id,segment_index,segment_boundary,tx_relative,ty_relative,tz_relative,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,vx_relative_per_source_s,vy_relative_per_source_s,vz_relative_per_source_s,angular_rate_proxy_deg_per_source_s,pose_valid,confidence,source_layer,coordinate_frame,pose_semantics,scale_status
1,0.0,0.0,segment_000,0,True,-0.0020115904044359922,1.941569735208759e-06,1.7969703094422584e-06,-0.0009209534864369021,0.9999995759214244,-1.057376447614569e-06,7.273980627144047e-07,-179.89446648919233,-8.324205405768094e-05,-0.00012124312908623608,0.0,0.0,0.0,0.0,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
2,0.16666666666666666,0.16666666666666666,segment_000,0,False,-0.008805343881249428,0.003892034525051713,-0.01448361761868,-0.00017580240089301496,0.999433612979443,-0.0333911512465223,-0.004177721724182352,-179.9958511946473,0.47913876315738435,-3.8270716006186505,-0.06501115649007261,0.03707406368675947,-0.13695061248404272,17.338487473060493,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
3,0.3333333333333333,0.3333333333333333,segment_000,0,False,-0.02368197590112686,0.012359962798655033,-0.04564840719103813,-0.006622556846451247,0.9987262628453817,-0.04858058266494581,0.011913044600250474,-179.17550903705148,-1.3266467938685396,-5.579180420869363,-0.07126139290630816,0.0481105085927993,-0.16082638688385484,12.357068133520555,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
4,0.5,0.5,segment_000,0,False,-0.032559141516685486,0.01992887072265148,-0.06809241324663162,0.00041498726856588244,0.9990016392046692,-0.0314673535975618,0.031707385725045625,-179.9330384850923,-3.6337030869653817,-3.610427711804895,-0.06795762106776237,0.053080243058502674,-0.11691008135676384,35.81933059193192,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
5,0.6666666666666666,0.6666666666666666,segment_000,0,False,-0.04633451625704765,0.030053377151489258,-0.08461843430995941,0.008933470191502441,0.9965057270929678,0.028712813830783435,0.07792370180613895,178.70780616991888,-8.90460671676959,3.4014899580851075,-0.08050321787595748,0.053006289526820176,-0.17408151179552075,35.59649147489676,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
6,0.8333333333333334,0.8333333333333334,segment_000,0,False,-0.05939354747533798,0.03759763389825821,-0.12611958384513855,0.015039838567832564,0.993992468287317,0.04212357688168103,0.09989184408465818,177.7601412968325,-11.380074142007757,5.076478456255226,-0.03445951268076896,0.02125410363078117,-0.15464615821838376,50.94505811601972,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
7,1.0,1.0,segment_000,0,False,-0.05782102048397064,0.03713807836174965,-0.13616715371608734,-0.0027824760475308728,0.991193328588008,-0.11515834577654274,0.06531920535095499,-178.81200916239754,-7.402974016691939,-13.330857276069294,-0.01277860254049301,0.014102149754762648,-0.08929860591888426,62.043056512004576,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
8,1.1666666666666667,1.1666666666666667,segment_000,0,False,-0.06365308165550232,0.04229835048317909,-0.15588578581809998,-0.008361479100321482,0.9893707316484016,-0.1276690263581412,0.06911049655099867,-178.02256924928253,-7.736461954642047,-14.839422227380199,-0.029004424810409553,0.026489719748497016,-0.09080319106578828,28.942934253910316,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
9,1.3333333333333333,1.3333333333333333,segment_000,0,False,-0.06748916208744049,0.045967984944581985,-0.1664348840713501,-0.0011259656439400008,0.9770656105098571,-0.1784948623301116,0.1161081783601976,-177.43147161042137,-13.090432069160222,-21.0005369445007,-0.0211387574672699,0.03537705168128014,-0.09336943924427034,63.774473855548905,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
10,1.5,1.5,segment_000,0,False,-0.07069933414459229,0.054090701043605804,-0.18700893223285675,0.02302406553132803,0.9492355219217251,-0.2344095939520093,0.20850409730183583,-176.6088961427928,-23.99350708307487,-28.463639325836677,0.004575714468955992,0.024095255881547917,-0.05907350778579709,116.8381099704943,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
11,1.6666666666666667,1.6666666666666667,segment_000,0,False,-0.06596392393112183,0.05399973690509796,-0.18612605333328247,0.024363195518412203,0.8620088711170818,-0.46089740466962226,0.2095727157537267,-170.57734371830125,-22.567088067748927,-58.14899173333589,0.0157577320933342,0.0055871978402137765,-0.02359119057655335,139.19184969996553,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
12,1.8333333333333333,1.8333333333333333,segment_000,0,False,-0.06544675678014755,0.05595310032367706,-0.1948726624250412,0.01642890220418309,0.7950702032163455,-0.5494951065402917,0.25621980996433114,-163.60336868855413,-25.181092394492122,-72.98502506570598,-0.027907311916351325,0.028845772147178657,-0.03668202459812165,55.26299936463279,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
13,2.0,2.0,segment_000,0,False,-0.07526636123657227,0.06361499428749084,-0.19835339486598969,0.014860476763245608,0.7932611725340264,-0.5362939990940127,0.28793163236445884,-161.11233861707186,-28.212897495795815,-72.90947097803338,0.029705531895160682,0.051096148788929,-0.06385427713394166,23.69975584151437,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
14,2.1666666666666665,2.1666666666666665,segment_000,0,False,-0.055544912815093994,0.07298514991998672,-0.21615742146968842,0.045093534734639576,0.7740734347641733,-0.5498534472533253,0.31054480717147026,-161.30787041908667,-32.029690032865645,-76.18441753737972,0.03852246701717375,0.03383919596672057,-0.06663939356803891,31.719611227876257,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
15,2.3333333333333335,2.3333333333333335,segment_000,0,False,-0.06242553889751434,0.0748947262763977,-0.220566526055336,0.009824910993509685,0.8194742684158923,-0.4578773741572738,0.34454855211283025,-158.5579147962723,-35.00826220074379,-65.22243157046252,0.018164500594139092,0.013685658574104302,-0.020874112844467153,39.71732483999632,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
16,2.5,2.5,segment_000,0,False,-0.049490079283714294,0.07754703611135483,-0.2231154590845108,-0.007711790867641283,0.8310180671555448,-0.4510659582179082,0.32540590295757776,-158.75632734687284,-32.26794128869082,-63.195697341022125,0.019253712147474306,0.0027370154857635524,-0.0060345232486724906,30.545071755563278,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
17,2.6666666666666665,2.6666666666666665,segment_000,0,False,-0.05600763484835625,0.07580706477165222,-0.2225780338048935,-0.069227900104275,0.8470342910204852,-0.3869629871959925,0.3577709521788076,-151.7772676652403,-33.539467032254436,-57.770432616493835,0.07270190678536889,-0.011535443365573878,-0.048832252621650675,84.94190905704922,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
18,2.8333333333333335,2.8333333333333335,segment_000,0,False,-0.025256110355257988,0.0737018883228302,-0.23939287662506104,-0.02833930907934261,0.9191833754534615,-0.2627562541995123,0.29198965175144054,-166.05675799278015,-31.459208995607696,-35.85103526916242,0.13811413384973997,0.015247888863086694,-0.07923965156078334,143.45987600444207,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
19,3.0,3.0,segment_000,0,False,-0.009969590231776237,0.08088969439268112,-0.2489912509918213,-0.040879362293295876,0.9702348548174302,-0.1197890165572039,0.206455311746033,-171.9570377856825,-23.005935278064477,-15.716062645075848,0.06393191311508423,0.039276704192161595,-0.06382128596305853,92.21594808012958,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
20,3.1666666666666665,3.1666666666666665,segment_000,0,False,-0.003945472650229931,0.08679412305355072,-0.2606666386127472,-0.04179627148404165,0.9813622870424262,-0.06197934135746602,0.17703020789059082,-173.6464462940649,-20.015877246512115,-8.349919756347955,0.040210104547440985,0.01755054295063018,-0.016709804534912102,46.8926151837111,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
21,3.3333333333333335,3.3333333333333335,segment_000,0,False,0.0034337779507040977,0.08673987537622452,-0.254561185836792,-0.06528667863909704,0.9869306267173658,-0.001528310572747038,0.14732023590239116,-172.2327550939258,-16.89329067125161,-1.3326101092304972,0.05509168189018962,0.004522830247879027,-0.027925372123718248,32.75782319056775,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
