frame_index,timestamp_sec,analysis_time_sec,segment_id,segment_index,segment_boundary,tx_relative,ty_relative,tz_relative,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,vx_relative_per_source_s,vy_relative_per_source_s,vz_relative_per_source_s,angular_rate_proxy_deg_per_source_s,pose_valid,confidence,source_layer,coordinate_frame,pose_semantics,scale_status
1,0.0,0.0,segment_000,0,True,-0.00015138788148760796,-3.053144439491007e-07,2.2761129514492495e-07,0.0008387578280811505,0.9999996482418533,1.5262084634417625e-07,-1.2051734038762116e-06,179.90388542158598,0.00013811731975501564,1.7373219850530438e-05,0.0,0.0,0.0,0.0,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
2,0.16666666666666666,0.16666666666666666,segment_000,0,False,-0.011509749107062817,-0.009976033121347427,0.007199127692729235,-0.012007644309635147,0.9997383312118773,0.009494014480058932,0.016998507960303486,-178.6419563482662,-1.9608220810965797,1.0649445770543076,-0.17265686905011535,0.1975921909200622,-0.2177821967632525,21.98286965541988,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
3,0.3333333333333333,0.3333333333333333,segment_000,0,False,-0.05770367756485939,0.06586375832557678,-0.07259383797645569,0.012367253252066375,0.99793923651532,-0.011272690719236126,0.061945602863867855,178.65526969253895,-7.118086541222422,-1.2107255819970446,0.0006440458819270133,-0.09308920428156851,0.5054779672063886,5.367245450453185,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
4,0.5,0.5,segment_000,0,False,-0.011295067146420479,-0.04100576788187027,0.17569178342819214,-0.02017482875000017,0.9993494837684931,0.005188881268288815,0.02943910813421861,-177.70251987184818,-3.3852440270560966,0.5270830949680597,0.18728663446381688,-0.3483104556798935,0.7563748061656952,24.442117514799143,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
5,0.6666666666666666,0.6666666666666666,segment_000,0,False,0.004725200589746237,-0.05023972690105438,0.17953109741210938,-0.02624780200373931,0.9991307628372068,0.028634749987509176,0.015126887831495977,-177.04167052411688,-1.8183390570967257,3.2362994729816656,0.03162820619763806,0.006824288517236709,0.009188309311866759,12.472755066461406,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
6,0.8333333333333334,0.8333333333333334,segment_000,0,False,-0.0007523317472077906,-0.03873100504279137,0.1787545531988144,-0.011091820925769692,0.9989336663911585,0.0390130001706846,0.022056461106679203,-178.8276653491597,-2.5752427701487846,4.446707928435115,0.05515208607539534,-0.0054651014506816855,0.0881952792406082,7.279616424526583,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
7,1.0,1.0,segment_000,0,False,0.023109229281544685,-0.052061427384614944,0.20892952382564545,-0.012257816104599945,0.9991756901809217,0.03858695746885598,0.002955132674075459,-178.60941327830167,-0.3925580638290749,4.418425440685491,0.07654784264741464,-0.01872293651103973,0.05559790134429931,8.504128530272192,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
8,1.1666666666666667,1.1666666666666667,segment_000,0,False,0.024763615801930428,-0.04497198387980461,0.1972871869802475,-0.010807069802752646,0.9988310449321683,0.04709558907234949,-0.0013252969175082368,-178.75579691448925,0.09336722525328396,5.400088034760512,-0.043527904897928245,-0.01215598359704018,-0.076590433716774,7.227018825252596,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
9,1.3333333333333333,1.3333333333333333,segment_000,0,False,0.00859992764890194,-0.05611342191696167,0.18339937925338745,-0.01272010003161003,0.998170981791417,0.05814645237734633,0.010577345634589688,-178.61503932682598,-1.2947230101492244,6.652117001891784,-0.032064724713563926,-0.006141576915979387,-0.05605128407478334,2.266921072659459,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
10,1.5,1.5,segment_000,0,False,0.014075374230742455,-0.04701917618513107,0.1786034256219864,-0.010689486473207015,0.9986686031046692,0.05026873920644812,0.0044508325628170985,-178.80219768800606,-0.5709336726111724,5.757220552569484,0.018317660316824906,0.037206944078207,-0.04778476059436796,4.912414256338311,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
