frame_index,timestamp_sec,analysis_time_sec,segment_id,segment_index,segment_boundary,tx_relative,ty_relative,tz_relative,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,vx_relative_per_source_s,vy_relative_per_source_s,vz_relative_per_source_s,angular_rate_proxy_deg_per_source_s,pose_valid,confidence,source_layer,coordinate_frame,pose_semantics,scale_status
1,0.0,0.0,segment_000,0,True,-0.0002463155542500317,-1.369712094856368e-06,3.793757912262663e-07,0.0025809379751451896,0.9999966693583144,2.9087821050265848e-06,-4.794329612300848e-06,179.70424596691862,0.0005502481580355116,0.0003319028253716655,0.0,0.0,0.0,0.0,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
2,0.16666666666666666,0.16666666666666666,segment_000,0,False,0.013934740796685219,0.0004232143983244896,-0.006386225111782551,0.012051880695462177,0.9995646858108804,-0.02102714868162417,-0.01682409194635024,178.57809290347592,1.898367582924141,-2.433786843316225,0.024997219385113567,-0.0003458147374431064,-0.013810918717609866,11.962402546402204,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
3,0.3333333333333333,0.3333333333333333,segment_000,0,False,0.00808609090745449,-0.00011664129124255851,-0.004603260196745396,0.012517072504788231,0.9993713831621055,-0.02514106241832541,-0.02163535054136913,178.50268995067773,2.442348542537131,-2.9140773711631733,-0.021495126653462645,-0.004108769993763416,-0.001405381131917238,2.2303431086045578,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
4,0.5,0.5,segment_000,0,False,0.006769698578864336,-0.0009463755995966494,-0.006854685489088297,0.015903287397819516,0.9996300308253392,-0.018323208019705804,-0.012294184395086666,178.15162506386062,1.3750286325236096,-2.122409240288145,-0.009866328444331884,-0.004526398821326438,-0.015055225230753422,4.107401706312501,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
5,0.6666666666666666,0.6666666666666666,segment_000,0,False,0.0047973147593438625,-0.0016254408983513713,-0.009621668606996536,0.014558950396098431,0.9996646516673297,-0.015562881667534934,-0.014711148303337113,178.3050331671659,1.6594760369928252,-1.8083784619272454,-0.01795688486890867,-0.003986059280578046,-0.007900266442447899,3.688868010372221,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
6,0.8333333333333334,0.8333333333333334,segment_000,0,False,0.0007840702892281115,-0.0022750620264559984,-0.00948810763657093,0.013992931937163345,0.9998090662710221,-0.013299311177291802,-0.0030260833231397035,178.3919855440822,0.32537407414324276,-1.528756093659551,-0.029070911463350054,-0.00872493570204824,-0.016871807165443894,12.973944384540328,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
7,1.0,1.0,segment_000,0,False,-0.004892989061772823,-0.004533752799034119,-0.015245604328811169,0.0114199179165245,0.9993839672998938,-0.025157429464868358,0.02164197591314175,178.75327358812658,-2.5121865325311177,-2.8566596091495042,-0.011953749402891843,-0.002168236300349235,-0.015430860221385954,7.653050482192293,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
8,1.1666666666666667,1.1666666666666667,segment_000,0,False,-0.00320051284506917,-0.0029978074599057436,-0.014631727710366249,0.013902382248404937,0.999385867207047,-0.029945158422677646,0.011743069516897799,178.44753012577564,-1.3926728653664182,-3.413674226298431,-0.004584512673318387,0.004663633648306132,-0.013582446612417701,2.431233178285301,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
9,1.3333333333333333,1.3333333333333333,segment_000,0,False,-0.006421159952878952,-0.0029792082495987415,-0.0197730865329504,0.015375432042804667,0.9991300219047434,-0.027910146486117615,0.02690388710293446,178.32294138117857,-3.1310090874183953,-3.154382504590809,-0.01978419302031398,-0.009978635469451548,-0.0019404133781790738,5.553299328081039,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
10,1.5,1.5,segment_000,0,False,-0.009795243851840496,-0.006324019283056259,-0.015278532169759274,0.008895776998488956,0.9995762168212852,-0.017746833422385366,0.021290885850954965,179.02340351559528,-2.4575661521781136,-2.0133376569665136,-0.02027671504765748,0.004124924889765678,0.0007815845310688016,7.22574663697964,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
11,1.6666666666666667,1.6666666666666667,segment_000,0,False,-0.013180064968764782,-0.001604233286343515,-0.019512558355927467,0.005062510707850527,0.9983889867673325,-0.04094965284760562,0.03894776012420891,179.6023549355298,-4.48422671503155,-4.681854691831941,0.0005678152665495874,-0.0008945236913859846,0.018343104980885986,14.909615095437953,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
12,1.8333333333333333,1.8333333333333333,segment_000,0,False,-0.009605972096323967,-0.006622193846851587,-0.00916416384279728,0.02273479303895618,0.9973892337237111,-0.05326892800391526,0.04313081203522497,177.65501931869932,-5.074933719520614,-6.010403631710324,0.03262173780240119,-0.014568454935215417,0.04408269468694926,12.794149541848757,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
13,2.0,2.0,segment_000,0,False,-0.002306152367964387,-0.0064603849314153194,-0.00481832679361105,0.029613579802118598,0.9990565779555785,-0.017647210975240794,0.02641147250321867,176.65640461398664,-3.0850522154701103,-1.9338564445379187,0.017390974564477805,0.0026437249034643178,0.015104376710951332,21.936312413743533,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
14,2.1666666666666665,2.1666666666666665,segment_000,0,False,-0.0038089805748313665,-0.0057409522123634815,-0.004129371605813503,0.020447166538288927,0.9997213519787436,0.0020922989227197216,0.011608361795125005,177.6535138060066,-1.3250653187681052,0.26696457751365305,-0.006220050388947127,0.008094380842521783,-0.014003137126564973,11.304897547415889,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
15,2.3333333333333335,2.3333333333333335,segment_000,0,False,-0.00437950249761343,-0.003762257983908057,-0.00948603916913271,0.010159517738502613,0.9997770077937587,0.007850949019046562,0.016765484955113572,178.8202413932853,-1.9119694460615615,0.9195215425661446,0.00014796922914683813,0.017679449767456383,-0.020529680885374536,11.709326364119717,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
16,2.5,2.5,segment_000,0,False,-0.003759657498449087,0.0001521977101219818,-0.010972598567605019,0.004207696554707377,0.9994327160996567,0.03222366452019332,0.008841760246517368,179.48537343806487,-0.9971294852468287,3.697854635326991,-0.00789779797196389,0.010506738675758251,-0.005779626779258256,7.371275855855424,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
17,2.6666666666666665,2.6666666666666665,segment_000,0,False,-0.007012101821601391,-0.0002600117586553097,-0.01141258142888546,0.0070038570581855185,0.9993558741344283,0.028889777467727012,0.020103819965038405,179.13065852964337,-2.2796591613562973,3.3290331808588642,-0.013285910245031113,-0.003337669608299619,-0.008779001422226426,3.5185004695534317,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
18,2.8333333333333335,2.8333333333333335,segment_000,0,False,-0.008188294246792793,-0.0009603588259778917,-0.013898932375013828,0.0005637984100298857,0.9996889957478337,0.022810591007890048,0.01006334188585308,179.9090905783669,-1.1514191791725528,2.615174225289476,0.004563672468066214,-0.007352032000198957,0.0021234126761555663,5.374541552768947,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
19,3.0,3.0,segment_000,0,False,-0.005490877665579319,-0.002710689092054963,-0.01070477720350027,-0.006531611662179106,0.9995923760908305,0.023169462931492066,0.015349126934407181,-179.2922319425654,-1.7757893018246154,2.6446629739864354,-0.000508661381900311,0.005096081877127294,0.006907423026859766,7.661236097995924,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
20,3.1666666666666665,3.1666666666666665,segment_000,0,False,-0.008357848040759563,0.0007383351330645382,-0.011596458032727242,-0.0037081128001437472,0.9991285474113587,0.02709201190620969,0.03153440245198206,-179.67269451765267,-3.6243557984742374,3.096106824896621,-0.027003935538232316,0.013414808548986907,-0.01159642450511455,6.020340126272073,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
21,3.3333333333333335,3.3333333333333335,segment_000,0,False,-0.014492189511656761,0.0017609137576073408,-0.014570252038538456,-0.0076437150776380285,0.9989829984674616,0.032900350895895485,0.029868198869340837,-179.2361848386829,-3.45006475144542,3.7495731867534987,-0.027766655199229703,-0.005292588088195768,-0.0031059561297297465,4.411349811031728,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
22,3.5,3.5,segment_000,0,False,-0.017613399773836136,-0.001025860896334052,-0.012631776742637157,-0.00988038365389623,0.999240730083816,0.01651502982461602,0.03387617378492324,-178.93022097485238,-3.900687092239997,1.8573182749084782,-0.005166096612811093,-0.0046234212495619475,-0.0159070221707225,16.156413960322258,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
23,3.6666666666666665,3.6666666666666665,segment_000,0,False,-0.016214221715927124,0.0002197733410866931,-0.019872592762112617,-0.009929574773156136,0.9984702679674584,-0.007081879296758734,0.05392934744128083,-178.81316138638024,-6.174279314288224,-0.8767652697471311,-0.021568424999713887,-0.0028407736681401717,-0.04150311369448898,22.95203441308674,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
24,3.8333333333333335,3.8333333333333335,segment_000,0,False,-0.02480287477374077,-0.0019727854523807764,-0.02646614797413349,-0.01323198595548263,0.995900433935192,-0.02383210589010698,0.08625120847972438,-178.22796451513574,-9.855534751537466,-2.894470986618055,-0.050909098237752894,-0.01535815231909509,-0.01928135007619857,17.663319434485274,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
25,4.0,4.0,segment_000,0,False,-0.03318392112851143,-0.004899610765278339,-0.02629970945417881,-0.022579814848442115,0.9947460007248311,-0.03433404655047244,0.09376416826717265,-177.00418399938619,-10.660698044690207,-4.233180082282263,-0.0011250134557485576,-0.014241804135963314,-0.014217780902981751,13.652147558982472,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
26,4.166666666666667,4.166666666666667,segment_000,0,False,-0.025177879258990288,-0.006720053497701883,-0.03120540827512741,-0.03271789269647341,0.9938449483300863,-0.05407056537188792,0.09098424114446745,-175.63685806790016,-10.213131823957182,-6.618354240371245,0.009662294760346421,-0.004772197455167775,-0.00016591139137744917,15.106761433698116,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
27,4.333333333333333,4.333333333333333,segment_000,0,False,-0.029963156208395958,-0.006490343250334263,-0.026355013251304626,-0.04176518049612653,0.9920006057140406,-0.06935075200908943,0.09685525879825226,-174.37521922735087,-10.740903582368666,-8.52727477029762,-0.01209719292819501,-0.006708035711199051,-0.010868042707443248,19.94908214209912,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
28,4.5,4.5,segment_000,0,False,-0.029210276901721954,-0.008956065401434898,-0.03482808917760849,-0.03666838619934233,0.9870540294193564,-0.10253360748278854,0.11775666349346776,-174.3141202518413,-12.999637786514228,-12.509379627702517,-0.04574928246438495,-0.019536928273737396,-0.02162231504917141,23.482545010669895,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
29,4.666666666666667,4.666666666666667,segment_000,0,False,-0.045212917029857635,-0.013002652674913406,-0.03356245160102844,-0.04208159093829433,0.9824738797758638,-0.12460459962517385,0.13209053340233737,-173.14437406312754,-14.422124237792,-15.32459967048424,-0.04796360805630688,-0.02434545010328295,-0.01350919157266618,17.158295952528086,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
30,4.833333333333333,4.833333333333333,segment_000,0,False,-0.045198146253824234,-0.01707121543586254,-0.03933115303516388,-0.0450011876617911,0.9789165762854044,-0.14084520041688026,0.140925013046723,-172.3874192525706,-15.26188042985152,-17.39629928160427,0.008738368749618537,-0.008182078599929817,-0.018062978982925432,9.747555425653795,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
31,5.0,5.0,segment_000,0,False,-0.04230012744665146,-0.015730012208223343,-0.039583444595336914,-0.05263903145292893,0.9775195126981393,-0.1358203049911,0.15243877267353775,-171.34381805305676,-16.482641867828587,-17.076589749551477,0.0020198039710521663,-0.003149623051285738,0.003319222480058664,6.863748984405801,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
32,5.166666666666667,5.166666666666667,segment_000,0,False,-0.04452487826347351,-0.018121089786291122,-0.03822474554181099,-0.0577603929575613,0.9758102503675097,-0.14852466458057648,0.1496613386760711,-170.59088895883758,-15.957511972752092,-18.630453560764426,0.001419380307197572,-0.00029457919299602536,0.021259859204292315,19.803000650834786,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
33,5.333333333333333,5.333333333333333,segment_000,0,False,-0.0418270006775856,-0.01582820527255535,-0.032496824860572815,-0.044153872811857106,0.9861712732468426,-0.08799256146941259,0.13331903264150793,-173.43479144510562,-14.784273511820537,-11.050265906182192,0.02954049780964854,0.013588760979473603,0.011351890861988078,34.01331300823917,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
34,5.5,5.5,segment_000,0,False,-0.03467804566025734,-0.013591502793133259,-0.0344407819211483,-0.04201512324552913,0.9890682519355036,-0.06289892282220423,0.12657980857829007,-174.1369447451868,-14.188141107832829,-8.007842468702801,0.03214834257960314,0.018869834952056373,0.010839655995368938,22.322442590622828,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
35,5.666666666666667,5.666666666666667,segment_000,0,False,-0.031110886484384537,-0.009538260288536549,-0.02888360619544983,-0.036018076094249514,0.9911979601801768,-0.028695973168928218,0.12412027655872236,-175.35551913860806,-14.122058162937414,-3.8921941077491553,0.010794550180435191,0.027576570399105573,0.037338305264711415,20.69370207273046,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
36,5.833333333333333,5.833333333333333,segment_000,0,False,-0.031079862266778946,-0.004399312660098076,-0.021994680166244507,-0.024787762363949823,0.9934915650884004,-0.013510126135376799,0.11035195252914748,-176.93153599011322,-12.62668231008017,-1.897757351590259,-0.019281618297100084,0.00035533681511879,0.05263751931488519,29.102897350685932,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
37,6.0,6.0,segment_000,0,False,-0.03753809258341789,-0.009419814683496952,-0.01133776642382145,0.01765169185150597,0.995066687279674,0.01706987630040247,0.09612140741855635,177.7575125808673,-10.993159396940694,2.181387829545503,0.006336964666843403,-0.03800022974610322,-0.008366625756025299,24.239488486600976,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
38,6.166666666666667,6.166666666666667,segment_000,0,False,-0.028967540711164474,-0.01706605590879917,-0.024783555418252945,0.023379369237243246,0.9952104144503149,0.023877971871457033,0.09186663443822855,177.03164967771184,-10.47093746211212,3.0209092915359763,0.01886557415127756,-0.012218375690281402,-0.02874333411455157,19.99111291191534,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
39,6.333333333333333,6.333333333333333,segment_000,0,False,-0.03124956786632538,-0.013492606580257416,-0.02091887779533863,0.029305794933988907,0.9929207328081775,0.07070379241913918,0.09083260692345155,175.86132592869907,-10.150541047575544,8.513798551239423,-0.009364988654851922,-0.0029282737523317363,-0.0264287665486336,23.92860665066822,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
40,6.5,6.5,segment_000,0,False,-0.03208920359611511,-0.018042147159576416,-0.03359314426779747,0.03389227628013279,0.991237232489856,0.08959131252433812,0.09095855789626806,175.1362884215531,-10.035022187159857,10.756372133953812,0.007792202755808816,-0.017831677570939033,-0.07076973281800734,12.45768956261339,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
