frame_index,timestamp_sec,analysis_time_sec,segment_id,segment_index,segment_boundary,tx_relative,ty_relative,tz_relative,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,vx_relative_per_source_s,vy_relative_per_source_s,vz_relative_per_source_s,angular_rate_proxy_deg_per_source_s,pose_valid,confidence,source_layer,coordinate_frame,pose_semantics,scale_status
1,0.0,0.0,segment_000,0,True,-5.202111060498282e-05,-1.0061696542607024e-07,3.771252110595924e-08,0.000974230464159916,0.9999995254373868,-1.1119618662246114e-08,-6.231846204141389e-08,179.88836139460122,7.139924953982687e-06,-1.2811709786810557e-06,0.0,0.0,0.0,0.0,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
2,0.16666666666666666,0.16666666666666666,segment_000,0,False,-0.017161058261990547,0.002181365853175521,0.03384314849972725,-0.001961435361870464,0.9996844292298711,-0.01953818204467543,0.015666977023576438,-179.7401022256617,-1.7906367757317976,-2.2433939660807827,-0.2477926130159176,0.021543674739014307,0.5727541507403053,26.743433158620252,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
3,0.3333333333333333,0.3333333333333333,segment_000,0,False,-0.08264955878257751,0.007181124296039343,0.19091808795928955,-0.00610127511407097,0.9970042938220275,-0.031805975640713524,0.07023953627384827,-179.0374584771733,-8.028758230314208,-3.7219599985603025,-0.22354660369455812,0.05501012387685477,0.5868571288883685,34.03315999787164,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
4,0.5,0.5,segment_000,0,False,-0.09167659282684326,0.020518073812127113,0.22946219146251678,-0.010255547105504893,0.9924636459453001,-0.0880714678082068,0.08458221910447142,-177.95114743480332,-9.560160473554921,-10.313663545963328,-0.023250237107276917,0.06387554621323943,0.2010023295879364,39.07437081326819,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
5,0.6666666666666666,0.6666666666666666,segment_000,0,False,-0.09039963781833649,0.02847297303378582,0.2579188644886017,-0.009585288265184705,0.9855233930760587,-0.13928292878134416,0.0961874716312712,-177.33436759991548,-10.77308579101487,-16.33993564084322,-0.27703611552715296,0.12822976894676683,0.6033008247613906,32.970820668180146,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
6,0.8333333333333334,0.8333333333333334,segment_000,0,False,-0.1840219646692276,0.06326133012771606,0.43056246638298035,-0.002716946280875251,0.9769407058912183,-0.13690455855008213,0.16381885490956816,-176.96560975130103,-18.622936432703334,-16.452142203229418,-0.28296451270580286,0.1612958740442991,0.5645392835140227,30.6301455364498,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
7,1.0,1.0,segment_000,0,False,-0.18472114205360413,0.08223826438188553,0.4460986256599426,-0.0018274153122842332,0.9695483507252699,-0.16942209626498397,0.17682988847014564,-176.1272554011379,-20.015298907515685,-20.507604949845277,-0.02199800312519073,0.10018026083707808,0.15716090798377988,34.43173623792555,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
8,1.1666666666666667,1.1666666666666667,segment_000,0,False,-0.1913546323776245,0.0966547504067421,0.482949435710907,-0.008402833229164451,0.9566184097835787,-0.2220301892566126,0.18844947735542472,-173.86975038128168,-20.90485223133301,-27.265822303502222,-0.2241490781307221,0.19581384211778646,0.4678500294685365,53.40739104837523,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
9,1.3333333333333333,1.3333333333333333,segment_000,0,False,-0.2594375014305115,0.14750954508781433,0.6020486354827881,-0.003949783538423484,0.9290517802939342,-0.29334189793184406,0.22538349464948554,-171.16933318173773,-24.611835313535785,-36.976319942570996,-0.31315344572067266,0.1648175194859505,0.44847464561462413,40.235838586775714,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
10,1.5,1.5,segment_000,0,False,-0.2957391142845154,0.15159392356872559,0.632440984249115,-0.006525952626454102,0.9215085640805726,-0.3048077526058821,0.24056519328412856,-169.82560363307482,-26.0648045556383,-38.96625263077294,-0.21766260266304008,0.07527919113636014,0.24339258670806874,12.2224553594033,True,1.0,raw,omega_shared,camera_pose_proxy,relative_only
